Date,Is returning customer,Gross sales,Discounts,Returns,Net sales,Shipping,Tax,Duties,Total sales,Orders,Customer count,Ordered quantity,Returned quantity,Net quantity,Units per transaction,Avg. order value,Cost of goods sold,Gross profit,Items,Avg. number of items
2025-10-09,TRUE,870.43,34,0,836.43,80,0,0,916.43,16,15,39,0,39,2.44,52.28,249.45,586.98,,
2025-10-10,FALSE,75,0,0,75,8.81,0,0,83.81,2,2,8,0,8,4,37.5,19.34,55.66,,
2025-10-10,TRUE,297.38,17.5,35.63,244.25,11.56,1.8,0,257.61,6,6,23,1,22,3.83,46.65,80.63,163.62,,
2025-10-11,FALSE,2173,117.5,0,2055.5,0,0,0,2055.5,86,35,144,0,144,1.67,23.9,592.79,1462.71,,
2025-10-11,TRUE,521.14,15,0,506.14,8.21,0,0,514.35,11,11,40,0,40,3.64,46.01,150.49,355.65,,
2025-10-12,FALSE,66.5,0,0,66.5,0,0,0,66.5,3,3,6,1,5,2,22.17,19.99,46.51,,
2025-10-12,TRUE,325.83,0,0,325.83,21.06,0,0,346.89,4,4,11,0,11,2.75,81.46,107.39,218.44,,
2025-10-13,FALSE,185,10.1,0,174.9,62.55,0,0,237.45,6,6,12,0,12,2,29.15,51.99,122.91,,
2025-10-13,TRUE,1597.03,764.17,0,1582.86,170.16,0,0,1753.02,36,29,199,60,139,5.53,23.14,495.24,1087.62,,
2025-10-14,FALSE,41.5,29,0,12.5,8.68,0,0,21.18,2,2,2,0,2,1,6.25,12.72,-0.22,,
2025-10-14,TRUE,654.51,155,0,499.51,49.92,0,0,549.43,10,10,38,0,38,3.8,49.95,178.25,321.26,,
2025-10-15,FALSE,207.5,17.4,0,190.1,22.85,0,0,212.95,3,3,7,0,7,2.33,63.37,61.15,128.95,,
2025-10-15,TRUE,299.38,25,0,274.38,25.89,0,0,300.27,5,5,16,0,16,3.2,54.88,104.15,170.23,,
2025-10-16,FALSE,362,29,0,333,38.48,0,0,371.48,6,6,19,0,19,3.17,55.5,102.11,230.89,,
2025-10-16,TRUE,444.14,0,0,444.14,45.19,0,0,489.33,12,8,37,0,37,3.08,37.01,115.6,328.54,,
2025-10-17,FALSE,200.5,29,0,171.5,17.4,0,0,188.9,7,7,20,0,20,2.86,24.5,56.02,115.48,,
2025-10-17,TRUE,574.9,0,0,574.9,27.43,0,0,602.33,9,9,36,0,36,4,63.88,192.53,382.37,,
2025-10-18,FALSE,665,0,0,665,17.4,0,0,682.4,28,1,32,0,32,1.14,23.75,72.14,592.86,,
2025-10-18,TRUE,413.9,12,0,401.9,49.51,0,0,451.41,6,6,29,0,29,4.83,66.98,102.05,299.85,,
2025-10-19,FALSE,97.5,50,0,47.5,8.68,0,0,56.18,1,1,4,0,4,4,47.5,38.84,8.66,,
2025-10-19,TRUE,292.5,0,0,292.5,0,0,0,292.5,3,3,22,0,22,7.33,97.5,98.04,194.46,,
2025-10-20,FALSE,37,5.8,0,81.2,17.4,0,0,98.6,2,2,2,2,0,1,15.6,5.72,75.48,,
2025-10-20,TRUE,385,10.12,0,374.88,43.61,0,0,418.49,6,6,31,0,31,5.17,62.48,117.16,257.72,,
2025-10-21,FALSE,141.5,112.5,0,29,8.68,0,0,37.68,3,3,11,0,11,3.67,9.67,43.19,-14.19,,
2025-10-21,TRUE,789.13,51.25,0,737.88,73.43,0,0,811.31,19,15,53,0,53,2.79,38.84,246.34,491.54,,
2025-10-22,FALSE,12.5,0,0,12.5,9.08,0,0,21.58,4,4,4,0,4,1,3.13,,12.5,,
2025-10-22,TRUE,1117.88,513.12,0,604.76,67.71,0,0,672.47,12,10,72,3,69,6,50.4,345.42,259.34,,
2025-10-23,FALSE,353.5,152.9,0,200.6,21.54,0,0,222.14,5,5,20,0,20,4,40.12,112.09,88.51,,
2025-10-23,TRUE,-42.45,-25,0,132.55,20.65,0,0,153.2,6,5,15,7,8,2.5,-2.91,-27.35,159.9,,
2025-10-24,FALSE,313.5,0,0,313.5,18.2,0,0,331.7,8,8,21,0,21,2.63,39.19,108.1,205.4,,
2025-10-24,TRUE,1127.26,0,0,1127.26,37.04,0,0,1164.3,27,24,93,0,93,3.44,41.75,345.77,781.49,,
2025-10-25,FALSE,437.5,30,0,407.5,0,0,0,407.5,24,8,33,0,33,1.38,16.98,139.66,267.84,,
2025-10-25,TRUE,736.63,61.85,0,674.78,94.62,0,0,769.4,16,16,56,0,56,3.5,42.17,245.73,429.05,,
2025-10-26,FALSE,775,90,0,685,0,0,0,685,35,18,60,0,60,1.71,19.57,244.56,440.44,,
2025-10-26,TRUE,599.2,12.05,0,587.15,108.76,0,0,695.91,9,9,38,0,38,4.22,65.24,204.02,383.13,,
2025-10-27,FALSE,29,0,0,29,9.08,0,0,38.08,1,1,1,0,1,1,29,8.38,20.62,,
2025-10-27,TRUE,343.13,0,8.88,334.25,-22.07,0,0,312.18,4,4,26,0,26,6.5,85.78,108.86,225.39,,
2025-10-28,FALSE,137.5,9.37,0,128.13,9.3,0,0,137.43,2,2,6,0,6,3,64.07,21.05,107.08,,
2025-10-28,TRUE,582.88,337.5,0,245.38,41.18,0,0,286.56,6,6,40,0,40,6.67,40.9,174.24,71.14,,
2025-10-29,FALSE,167.5,16.75,0,150.75,42.55,0,0,193.3,3,3,13,0,13,4.33,50.25,59.51,91.24,,
2025-10-29,TRUE,513.13,200,0,313.13,61.27,0,0,374.4,7,7,31,0,31,4.43,44.73,168.18,144.95,,
2025-10-30,FALSE,116,17.4,0,98.6,9.21,0,0,107.81,1,1,1,0,1,1,98.6,33.52,65.08,,
2025-10-30,TRUE,605.5,0,0,630.5,42.09,0,0,672.59,11,9,49,1,48,4.45,55.05,233.08,397.42,,
2025-10-31,FALSE,184,37.5,0,146.5,0,0,0,146.5,5,5,14,0,14,2.8,29.3,49.79,96.71,,
2025-10-31,TRUE,964.5,112.5,0,852,12.46,0,0,864.46,19,19,87,0,87,4.58,44.84,260.04,591.96,,
2025-11-01,FALSE,1003,102.5,0,900.5,18.6,0,0,919.1,43,14,73,0,73,1.7,20.94,263.94,636.56,,
2025-11-01,TRUE,67.5,0,0,67.5,0,0,0,67.5,1,1,7,0,7,7,67.5,23.1,44.4,,
2025-11-02,FALSE,471.5,7.5,0,464,9.08,0,0,473.08,28,14,37,0,37,1.32,16.57,149.71,314.29,,
2025-11-02,TRUE,116.25,0,0,116.25,16.78,0,0,133.03,4,4,10,0,10,2.5,29.06,41.21,75.04,,
2025-11-03,FALSE,37.5,0,0,37.5,14.57,0,0,52.07,1,1,4,0,4,4,37.5,11.55,25.95,,
2025-11-03,TRUE,116,0,0,116,0,0,0,116,2,2,2,0,2,1,58,33.52,82.48,,
2025-11-04,FALSE,148,21.05,0,126.95,27.75,0,0,154.7,3,3,12,0,12,4,42.32,50.51,76.44,,
2025-11-04,TRUE,535.5,12,0,523.5,31.03,0,0,554.53,13,10,46,0,46,3.54,40.27,180.54,342.96,,
2025-11-05,FALSE,108,5.8,0,102.2,18.42,0,0,120.62,2,2,5,0,5,2.5,51.1,32.04,70.16,,
2025-11-05,TRUE,415.13,101.7,25,288.43,26.05,0,0,314.48,5,5,30,1,29,6,62.69,132.91,155.52,,
2025-11-06,FALSE,125.5,73.3,0,52.2,9.21,0,0,61.41,3,3,3,0,3,1,17.4,39.44,12.76,,
2025-11-06,TRUE,225.8,69.8,0,156,47.88,0,0,203.88,9,8,13,0,13,1.44,17.33,72.55,83.45,,
2025-11-07,FALSE,75,0,0,75,0,0,0,75,1,1,6,0,6,6,75,23.95,51.05,,
2025-11-07,TRUE,479.5,7.5,0,472,51.41,0,0,523.41,8,8,37,0,37,4.63,59,151.42,320.58,,
2025-11-08,FALSE,355,17.5,0,337.5,9.08,0,0,346.58,13,7,21,0,21,1.62,25.96,127.49,210.01,,
2025-11-08,TRUE,485,0,0,485,37.66,0,0,522.66,8,8,24,0,24,3,60.63,166.62,318.38,,
2025-11-09,FALSE,329,10,0,319,11.82,0,0,330.82,17,4,20,0,20,1.18,18.76,110.27,208.73,,
2025-11-09,TRUE,431.2,15,0,416.2,31.48,0,0,447.68,7,7,18,0,18,2.57,59.46,139.67,276.53,,
2025-11-10,FALSE,450.5,304.35,0,146.15,27.36,0,0,173.51,6,6,35,0,35,5.83,24.36,139.75,6.4,,
2025-11-10,TRUE,331.7,0,0,331.7,45.56,0,0,377.26,10,6,24,0,24,2.4,33.17,105.02,226.68,,
2025-11-11,FALSE,37.5,0,0,37.5,10.74,0,0,48.24,1,1,3,0,3,3,37.5,11.34,26.16,,
2025-11-11,TRUE,512.38,0,0,512.38,10.79,0,0,523.17,6,6,44,0,44,7.33,85.4,181.03,331.35,,
2025-11-12,FALSE,124.5,10.57,0,113.93,32.3,0,0,146.23,3,3,5,0,5,1.67,37.98,36.53,77.4,,
2025-11-12,TRUE,1968.38,584.52,0,1383.86,158.79,0,0,1542.65,16,16,103,0,103,6.44,86.49,643.73,740.13,,
2025-11-13,FALSE,228.5,199.5,0,29,12.46,0,0,41.46,6,6,15,0,15,2.5,4.83,68.64,-39.64,,
2025-11-13,TRUE,1670.77,270.56,0,1400.21,134.54,0,0,1534.75,17,15,107,0,107,6.29,82.37,597.29,802.92,,
2025-11-14,FALSE,346,61.94,0,284.06,45.96,0,0,330.02,6,6,22,0,22,3.67,47.34,114.15,169.91,,
2025-11-14,TRUE,824,159.51,0,664.49,91.76,0,0,756.25,11,11,65,0,65,5.91,60.41,298.88,365.61,,
2025-11-15,FALSE,425,35,0,390,9.21,0,0,399.21,16,6,30,0,30,1.88,24.38,138.34,251.66,,
2025-11-15,TRUE,628,121.17,0,506.83,55.73,0,0,562.56,9,9,38,0,38,4.22,56.31,205.87,300.96,,
2025-11-16,FALSE,472.88,35.95,0,436.93,36.67,0,0,473.6,14,9,30,0,30,2.14,31.21,156.45,280.48,,
2025-11-16,TRUE,1634.5,351.83,7.58,1275.09,171.14,0,0,1446.23,19,19,138,0,138,7.26,67.51,545.59,729.5,,
2025-11-17,FALSE,37.5,0,0,37.5,9.39,0,0,46.89,1,1,4,0,4,4,37.5,11.98,25.52,,
2025-11-17,TRUE,1420.25,852.86,0,567.39,97.29,0,0,664.68,12,12,105,0,105,8.75,47.28,463.39,104,,
2025-11-18,FALSE,87.5,15,0,72.5,9.08,0,0,81.58,2,2,6,0,6,3,36.25,29.05,43.45,,
2025-11-18,TRUE,1534.03,481.7,0,1052.33,74.86,0,0,1127.19,17,17,99,0,99,5.82,61.9,518.55,533.78,,
2025-11-19,FALSE,75,15,0,60,0,0,0,60,1,1,6,0,6,6,60,23.22,36.78,,
2025-11-19,TRUE,943,161.6,0,781.4,142.46,0,0,923.86,26,18,94,0,94,3.62,30.05,312.15,469.25,,
2025-11-20,FALSE,415.5,83.1,0,332.4,46.02,0,0,378.42,6,6,31,0,31,5.17,55.4,141.21,191.19,,
2025-11-20,TRUE,1548.18,397.7,0,1150.48,119.49,0,0,1269.97,21,20,119,0,119,5.67,54.78,520.6,629.88,,
2025-11-21,FALSE,210,42,0,168,18.91,0,0,186.91,3,3,17,0,17,5.67,56,77.65,90.35,,
2025-11-21,TRUE,1427.75,280.8,30,1116.95,107.47,4.36,0,1228.78,19,18,93,3,90,4.89,60.37,512.64,604.31,,
2025-11-22,FALSE,446,66.7,0,379.3,31.82,0,0,411.12,15,7,34,0,34,2.27,25.29,147.53,231.77,,
2025-11-22,TRUE,744.88,153.97,0,590.91,31.2,0,0,622.11,12,12,50,0,50,4.17,49.24,247.58,343.33,,
2025-11-23,FALSE,847,136.9,0,710.1,53.31,0,0,763.41,24,14,52,0,52,2.17,29.59,274.76,435.34,,
2025-11-23,TRUE,316.2,36.2,0,280,31.79,0,0,311.79,7,7,15,0,15,2.14,40,96.53,183.47,,
2025-11-24,FALSE,146.5,52.5,0,94,13.09,0,0,107.09,3,3,11,0,11,3.67,31.33,49.86,44.14,,
2025-11-24,TRUE,558.63,98.9,0,459.73,42.7,0,0,502.43,9,8,35,0,35,3.89,51.08,182.83,276.9,,
2025-11-25,FALSE,134,26.8,0,107.2,31.16,0,0,138.36,3,3,4,0,4,1.33,35.73,47.05,60.15,,
2025-11-25,TRUE,1056.13,264.54,0,791.59,69.39,0,0,860.98,14,14,76,0,76,5.43,56.54,368.1,423.49,,
2025-11-26,FALSE,290,58,0,232,0,0,0,232,3,3,14,0,14,4.67,77.33,107.74,124.26,,
2025-11-26,TRUE,2033.88,428,64.13,1616.75,101.18,0,0,1717.93,28,25,190,7,183,6.79,57.35,661.16,955.59,,
2025-11-27,FALSE,87.5,17.5,0,70,36.84,0,0,106.84,3,3,9,0,9,3,23.33,27.67,42.33,,
2025-11-27,TRUE,840,168,0,672,45.69,0,0,717.69,10,10,53,0,53,5.3,67.2,266.92,405.08,,
2025-11-28,FALSE,373,93.24,0,279.76,24.18,0,0,303.94,5,5,31,0,31,6.2,55.95,129.55,150.21,,
2025-11-28,TRUE,2254.63,619.84,0,1634.79,127.07,0,0,1761.86,25,25,176,0,176,7.04,65.39,874.13,760.66,,
2025-11-29,FALSE,449,112.24,0,336.76,42.61,0,0,379.37,7,7,29,0,29,4.14,48.11,149.38,187.38,,
2025-11-29,TRUE,1227.7,306.87,0,920.83,115.8,0,0,1036.63,16,16,99,0,99,6.19,57.55,447.41,473.42,,
2025-11-30,FALSE,714.1,178.52,0,535.58,86.67,0,0,622.25,11,11,56,0,56,5.09,48.69,242.48,293.1,,
2025-11-30,TRUE,1409,352.21,0,1056.79,92.84,0,0,1149.63,19,17,99,0,99,5.21,55.62,481.2,575.59,,
2025-12-01,FALSE,482,96.4,0,385.6,27.51,0,0,413.11,10,10,40,0,40,4,38.56,163.09,222.51,,
2025-12-01,TRUE,2978.25,540.9,74.13,2300.72,26.54,0,0,2327.26,51,49,234,3,231,4.59,47.79,1018.3,1282.42,,
2025-12-02,FALSE,315,30.75,0,284.25,9.32,0,0,293.57,11,8,27,0,27,2.45,25.84,94.22,190.03,,
2025-12-02,TRUE,506.63,107.1,0,399.53,12.66,0,0,412.19,8,8,31,0,31,3.88,49.94,188.44,211.09,,
2025-12-03,FALSE,126.5,2.5,0,124,45.57,0,0,169.57,4,4,6,0,6,1.5,31,38.63,85.37,,
2025-12-03,TRUE,344.5,7.5,0,337,24.18,0,0,361.18,7,6,27,0,27,3.86,48.14,118.42,218.58,,
2025-12-04,FALSE,37.5,0,0,37.5,9.41,0,0,46.91,1,1,4,0,4,4,37.5,12.01,25.49,,
2025-12-04,TRUE,269.45,5,0,264.45,31.24,0,0,295.69,5,5,12,0,12,2.4,52.89,91.82,172.63,,
2025-12-05,FALSE,62.5,0,0,62.5,22.47,0,0,84.97,2,2,5,0,5,2.5,31.25,22.18,40.32,,
2025-12-05,TRUE,362.38,35.95,0,326.43,29.03,0,0,355.46,10,7,35,0,35,3.5,32.64,125.73,200.7,,
2025-12-06,FALSE,212,13.5,0,198.5,31.57,0,0,230.07,4,4,19,0,19,4.75,49.63,70.34,128.16,,
2025-12-06,TRUE,187.5,26.25,0,161.25,36.77,0,0,198.02,4,4,11,0,11,2.75,40.31,56.78,104.47,,
2025-12-07,FALSE,337.5,26.25,0,311.25,40.65,0,0,351.9,5,5,25,0,25,5,62.25,126.99,184.26,,
2025-12-07,TRUE,1961.65,199,0,1762.65,131.41,0,0,1894.06,18,18,104,0,104,5.78,97.93,708.7,1053.95,,
2025-12-08,FALSE,482.5,0,0,482.5,21.57,0,0,504.07,8,8,31,0,31,3.88,60.31,191.65,290.85,,
2025-12-08,TRUE,719.13,30.12,0,689.01,47.43,0,0,736.44,11,10,45,0,45,4.09,62.64,267.74,421.27,,
2025-12-09,FALSE,228.5,23.02,0,205.48,10.94,0,0,216.42,3,3,7,0,7,2.33,68.49,77.77,127.71,,
2025-12-09,TRUE,404.13,105.5,0,298.63,41.16,0,0,339.79,5,5,22,0,22,4.4,59.73,153.57,145.06,,
2025-12-10,FALSE,37.5,3.75,0,33.75,9.41,0,0,43.16,1,1,4,0,4,4,33.75,11.4,22.35,,
2025-12-10,TRUE,324.25,30,0,294.25,29.5,0,0,323.75,8,7,25,0,25,3.13,36.78,106.56,187.69,,
2025-12-11,FALSE,25,0,0,25,10.54,0,0,35.54,1,1,2,0,2,2,25,7.79,17.21,,
2025-12-11,TRUE,567.42,49.85,0,517.57,66.88,0,0,584.45,15,10,40,0,40,2.67,34.5,211.03,306.54,,
2025-12-12,FALSE,62.5,3.75,0,58.75,18.86,0,0,77.61,2,2,5,0,5,2.5,29.38,21.72,37.03,,
2025-12-12,TRUE,362.5,35.5,0,327,34.84,0,0,361.84,6,6,28,0,28,4.67,54.5,140.86,186.14,,
2025-12-13,FALSE,148,15,0,133,14.77,0,0,147.77,2,2,13,0,13,6.5,66.5,47.27,85.73,,
2025-12-13,TRUE,152.76,19.97,0,132.79,46.16,0,0,178.95,4,4,11,0,11,2.75,33.2,48.62,84.17,,
2025-12-14,TRUE,499.89,165,0,334.89,18.4,0,0,353.29,5,5,23,0,23,4.6,66.98,138.52,196.37,,
2025-12-15,FALSE,112.5,0,0,112.5,11.4,0,0,123.9,3,3,10,0,10,3.33,37.5,36.32,76.18,,
2025-12-15,TRUE,1052.13,30,0,1022.13,86.26,0,0,1108.39,26,24,73,0,73,2.81,39.31,355.36,666.77,,
2025-12-16,FALSE,73,0,0,73,9.28,0,0,82.28,3,3,8,0,8,2.67,24.33,22.81,50.19,,
2025-12-16,TRUE,377.5,140,0,237.5,24.33,0,0,261.83,6,6,34,0,34,5.67,39.58,125.77,111.73,,
2025-12-17,TRUE,796.08,52.5,0,743.58,47.04,0,0,790.62,12,11,49,0,49,4.08,61.97,270.44,473.14,,
2025-12-18,TRUE,587.75,54.2,0,533.55,43.42,0,0,576.97,10,10,48,0,48,4.8,53.36,217.7,315.85,,
2025-12-19,FALSE,112.5,0,0,112.5,13.77,0,0,126.27,2,2,8,0,8,4,56.25,40.7,71.8,,
2025-12-19,TRUE,480.01,135,0,345.01,65.73,0,0,410.74,9,6,20,0,20,2.22,38.33,156.56,188.45,,
2025-12-20,FALSE,902.63,43.84,0,858.79,19.93,0,0,878.72,34,21,44,0,44,1.29,25.26,113.15,745.64,,
2025-12-20,TRUE,376.63,38.6,0,338.03,39.34,0,0,377.37,6,6,25,0,25,4.17,56.34,135.62,202.41,,
2025-12-21,FALSE,438.5,0,0,438.5,28.75,0,0,467.25,18,9,22,0,22,1.22,24.36,37.05,401.45,,
2025-12-21,TRUE,357.33,80.62,0,276.71,38.27,0,0,314.98,5,5,14,0,14,2.8,55.34,112.37,164.34,,
2025-12-22,FALSE,74.38,24.38,5.62,44.38,18.4,0,0,62.78,3,3,4,0,4,1.33,16.67,22.85,21.53,,
2025-12-22,TRUE,1186.92,649.42,0,537.5,93.01,0,0,630.51,21,8,66,0,66,3.14,25.6,364.44,173.06,,
2025-12-23,FALSE,330,91.24,0,238.76,24.83,0,0,263.59,6,6,27,2,25,4.5,39.79,102.03,136.73,,
2025-12-23,TRUE,450.76,59.5,0,391.26,62.18,0,0,453.44,8,7,26,29,-3,3.25,48.91,49.19,342.07,,
2025-12-24,TRUE,422.5,73.24,0,349.26,25.67,0,0,374.93,6,6,26,0,26,4.33,58.21,160.12,189.14,,
2025-12-25,FALSE,37.5,0,0,37.5,8.39,0,0,45.89,1,1,4,0,4,4,37.5,11.91,25.59,,
2025-12-26,FALSE,125,15.62,0,109.38,11.89,0,0,121.27,2,2,8,0,8,4,54.69,42.39,66.99,,
2025-12-26,TRUE,1199.26,230.74,0,968.52,77.22,0,0,1045.74,16,16,96,0,96,6,60.53,417.94,550.58,,
2025-12-27,FALSE,297.5,42.12,0,255.38,9.02,0,0,264.4,3,3,25,0,25,8.33,85.13,97.65,157.73,,
2025-12-27,TRUE,474.5,49.27,0,425.23,48.8,0,0,474.03,7,6,18,0,18,2.57,60.75,155.27,269.96,,
2025-12-28,FALSE,120.5,11.82,0,108.68,24.49,0,0,133.17,3,3,6,0,6,2,36.23,36.89,71.79,,
2025-12-28,TRUE,1491.83,289.86,0,1201.97,154.05,0,0,1356.02,25,25,100,0,100,4,48.08,499.02,702.95,,
2025-12-29,FALSE,135,0,0,135,0,0,0,135,2,2,14,0,14,7,67.5,46.68,88.32,,
2025-12-29,TRUE,441,96.99,0,344.01,33.97,0,0,377.98,7,7,42,0,42,6,49.14,149.09,194.92,,
2025-12-30,FALSE,281,126.12,0,154.88,49.76,0,0,204.64,8,8,22,6,16,2.75,19.36,58.3,96.58,,
2025-12-30,TRUE,448.88,194.22,0,254.66,75.79,0,0,330.45,19,10,35,3,32,1.84,13.4,142.36,112.3,,
2025-12-31,FALSE,37.5,5.62,0,31.88,9.3,0,0,41.18,1,1,4,0,4,4,31.88,11.61,20.27,,
2025-12-31,TRUE,330.7,16.57,0,314.13,26.74,0,0,340.87,5,5,22,0,22,4.4,62.83,107.68,206.45,,
